{'reviewerID': 'UqNSytSc3hiYfKVCGwvLCg', 'poss_spam': 0.0001, 'spam': 0.178, 'spam_score_total': 0.4007, 'not_spam': 0.0001, 'spam_score_ts': 0.4746}
{'reviewerID': 'oAHL562OGJSlf3zgbcrOWw', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'pFBeUN4O6mgChLfYI9oIPQ', 'poss_spam': 0.0001, 'spam': 0.1971, 'spam_score_total': 0.477, 'not_spam': 0.0001, 'spam_score_ts': 0.5255}
{'reviewerID': 'iGk7RtGln4rIf4tp6uArZA', 'poss_spam': 0.0003, 'spam': 0.1356, 'spam_score_total': 0.3619, 'not_spam': 0.0001, 'spam_score_ts': 0.3618}
{'reviewerID': 'Wh5nn3SL04fiQSB4tLwAzw', 'poss_spam': 0.0001, 'spam': 0.0659, 'spam_score_total': 0.0585, 'not_spam': 0.0001, 'spam_score_ts': 0.1756}
{'reviewerID': 'hEjM7r2jR8G-VVd9WED2CA', 'poss_spam': 0.0001, 'spam': 0.1879, 'spam_score_total': 0.5091, 'not_spam': 0.0001, 'spam_score_ts': 0.501}
{'reviewerID': 'x0sHBCR3fumKp0FF4e7eeQ', 'poss_spam': 0.3353, 'spam': 0.0001, 'spam_score_total': 0.1119, 'not_spam': 0.0001, 'spam_score_ts': 0.112}
{'reviewerID': 'ar5S7ZR4M3oaBSxQw1BhsA', 'poss_spam': 0.2971, 'spam': 0.0034, 'spam_score_total': 0.11, 'not_spam': 0.0001, 'spam_score_ts': 0.1081}
{'reviewerID': 'xRBkcE6vbycnGePZqDrK1w', 'poss_spam': 0.2373, 'spam': 0.0868, 'spam_score_total': 0.3097, 'not_spam': 0.0001, 'spam_score_ts': 0.3107}
{'reviewerID': '2UDube3mS0CAPg0w_ewemw', 'poss_spam': 0.0001, 'spam': 0.0306, 'spam_score_total': 0.0716, 'not_spam': 0.0001, 'spam_score_ts': 0.0816}
{'reviewerID': 'OavGX8dN5NiCRPyrqiUiQA', 'poss_spam': 0.0001, 'spam': 0.1766, 'spam_score_total': 0.4805, 'not_spam': 0.0001, 'spam_score_ts': 0.4711}
{'reviewerID': 'YuVh7t33Wl0OPkGhkAlZfg', 'poss_spam': 0.0001, 'spam': 0.0381, 'spam_score_total': 0.0338, 'not_spam': 0.0001, 'spam_score_ts': 0.1015}
{'reviewerID': 'gOnpthCM9-C1We5LgQfnQw', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1815, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'vLNzXb4TzHdVaBLRyf5TZQ', 'poss_spam': 0.1332, 'spam': 0.1099, 'spam_score_total': 0.185, 'not_spam': 0.0001, 'spam_score_ts': 0.3375}
{'reviewerID': 'RYEb07GFzdaSPTMWrXaPmg', 'poss_spam': 0.3214, 'spam': 0.0006, 'spam_score_total': 0.1089, 'not_spam': 0.0001, 'spam_score_ts': 0.1088}
{'reviewerID': '8e9yar-mnsfGzOH6ICVJnA', 'poss_spam': 0.2837, 'spam': 0.0069, 'spam_score_total': 0.1113, 'not_spam': 0.0001, 'spam_score_ts': 0.113}
{'reviewerID': 'VEs0kwfD8-QZM0jVgmz9yg', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.1353, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'dJ5KfpIclVdmglgxl7_6fw', 'poss_spam': 0.0001, 'spam': 0.0821, 'spam_score_total': 0.224, 'not_spam': 0.0001, 'spam_score_ts': 0.219}
{'reviewerID': 'TEtzbpgA2BFBrC0y0sCbfw', 'poss_spam': 0.0001, 'spam': 0.3298, 'spam_score_total': 0.8561, 'not_spam': 0.0001, 'spam_score_ts': 0.8795}
{'reviewerID': 'g7dW77IKWHe5k46cVirmzQ', 'poss_spam': 0.0001, 'spam': 0.1111, 'spam_score_total': 0.1643, 'not_spam': 0.0001, 'spam_score_ts': 0.2962}
{'reviewerID': 'k1NQPEB7s3vEpaqXodg8vA', 'poss_spam': 0.0001, 'spam': 0.1078, 'spam_score_total': 0.1346, 'not_spam': 0.0001, 'spam_score_ts': 0.2875}
{'reviewerID': 'vetI1F4btXdQAe5G2A2ciA', 'poss_spam': 0.3411, 'spam': 0.1336, 'spam_score_total': 0.4699, 'not_spam': 0.0001, 'spam_score_ts': 0.4699}
{'reviewerID': 'WNb0V3nSQYabSt90vSMhmA', 'poss_spam': 0.0001, 'spam': 0.0394, 'spam_score_total': 0.1051, 'not_spam': 0.0001, 'spam_score_ts': 0.1051}
{'reviewerID': '5XWlrP-XjNOjSqvNvHmUsg', 'poss_spam': 0.0001, 'spam': 0.0312, 'spam_score_total': 0.0832, 'not_spam': 0.0001, 'spam_score_ts': 0.0832}
{'reviewerID': '6d6onfNEqVAe3NmSyOOMiQ', 'poss_spam': 0.0001, 'spam': 0.0548, 'spam_score_total': 0.1502, 'not_spam': 0.0001, 'spam_score_ts': 0.1463}
{'reviewerID': '4_fkSSTFYEUXYPhtpbsAJw', 'poss_spam': 0.0001, 'spam': 0.1634, 'spam_score_total': 0.3611, 'not_spam': 0.0001, 'spam_score_ts': 0.4357}
{'reviewerID': '6vdYi1Kgx9XqvIMey-5Gxg', 'poss_spam': 0.1576, 'spam': 0.0348, 'spam_score_total': 0.1501, 'not_spam': 0.0001, 'spam_score_ts': 0.1453}
{'reviewerID': 'DzmrwbVKVPlihbiZwoJbWg', 'poss_spam': 0.3216, 'spam': 0.0006, 'spam_score_total': 0.1086, 'not_spam': 0.0001, 'spam_score_ts': 0.1087}
{'reviewerID': '8DSmRfg6P1KzyH41u1LHUQ', 'poss_spam': 0.1002, 'spam': 0.1172, 'spam_score_total': 0.346, 'not_spam': 0.0001, 'spam_score_ts': 0.346}
{'reviewerID': 'KBxUsSPua9RrP6K-9wFsuA', 'poss_spam': 0.0001, 'spam': 0.1174, 'spam_score_total': 0.313, 'not_spam': 0.0001, 'spam_score_ts': 0.313}
{'reviewerID': 'seAX967Wk8qiVXOYjbregg', 'poss_spam': 0.2867, 'spam': 0.0759, 'spam_score_total': 0.2979, 'not_spam': 0.0001, 'spam_score_ts': 0.2979}
{'reviewerID': 'MNBUuPZdwLy5C5JtZQlizQ', 'poss_spam': 0.0001, 'spam': 0.0344, 'spam_score_total': 0.0885, 'not_spam': 0.0001, 'spam_score_ts': 0.0916}
{'reviewerID': 'MQTF8C-3xd5tcTAwPPXZyQ', 'poss_spam': 0.2309, 'spam': 0.0185, 'spam_score_total': 0.1147, 'not_spam': 0.0001, 'spam_score_ts': 0.1264}
{'reviewerID': 'rAW2pYHRpXwFKStSlRbJdQ', 'poss_spam': 0.068, 'spam': 0.1941, 'spam_score_total': 0.5403, 'not_spam': 0.0001, 'spam_score_ts': 0.5403}
{'reviewerID': '5DgFmyjW6hkBtXtTMKl4tA', 'poss_spam': 0.0015, 'spam': 0.2052, 'spam_score_total': 0.3972, 'not_spam': 0.0001, 'spam_score_ts': 0.5477}
{'reviewerID': 'm4GFpJiZyps1UMQXLu_oFg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'oazvcz5RmMOCuTeGjtCRSQ', 'poss_spam': 0.0567, 'spam': 0.1269, 'spam_score_total': 0.3586, 'not_spam': 0.0001, 'spam_score_ts': 0.3573}
{'reviewerID': 'j69CaLsbBhSXxhR4C5M6DA', 'poss_spam': 0.0001, 'spam': 0.0963, 'spam_score_total': 0.187, 'not_spam': 0.0001, 'spam_score_ts': 0.2569}
{'reviewerID': '08mOpJRCpZe3D8UHszP4FA', 'poss_spam': 0.0001, 'spam': 0.3283, 'spam_score_total': 0.8734, 'not_spam': 0.0001, 'spam_score_ts': 0.8755}
{'reviewerID': 'H5AyD3UoMZSYfZmXFSoyCw', 'poss_spam': 0.0032, 'spam': 0.1374, 'spam_score_total': 0.3682, 'not_spam': 0.0001, 'spam_score_ts': 0.3675}
{'reviewerID': 'Hh6iHC3bW_MUPuOhsIKFYw', 'poss_spam': 0.0001, 'spam': 0.1138, 'spam_score_total': 0.3024, 'not_spam': 0.0001, 'spam_score_ts': 0.3035}
{'reviewerID': 'lOExMRLNEVGKz0f-zb4kCQ', 'poss_spam': 0.0001, 'spam': 0.2162, 'spam_score_total': 0.5482, 'not_spam': 0.0001, 'spam_score_ts': 0.5764}
{'reviewerID': 'z573LamGhVlA6msrfDJ3Qw', 'poss_spam': 0.0001, 'spam': 0.1262, 'spam_score_total': 0.3425, 'not_spam': 0.0001, 'spam_score_ts': 0.3365}
{'reviewerID': 'ISLn2eHQzr--ANBO2G_ncg', 'poss_spam': 0.0001, 'spam': 0.0482, 'spam_score_total': 0.1286, 'not_spam': 0.0001, 'spam_score_ts': 0.1286}
{'reviewerID': 'ZpXTvV9-buaOVFFkZrl4jg', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1128, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'Y44vrJgDGR3PFGzkU-4now', 'poss_spam': 0.0001, 'spam': 0.0288, 'spam_score_total': 0.0644, 'not_spam': 0.0001, 'spam_score_ts': 0.0769}
{'reviewerID': 'OFRRHyTZn7sUEghlVzUQUg', 'poss_spam': 0.0537, 'spam': 0.0578, 'spam_score_total': 0.1721, 'not_spam': 0.0001, 'spam_score_ts': 0.1721}
{'reviewerID': 'MaxlLd0HZmCtdZ3yJ9pyJQ', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'FZQXGfmkMASFWq3JnuQZqg', 'poss_spam': 0.0001, 'spam': 0.285, 'spam_score_total': 0.7601, 'not_spam': 0.0001, 'spam_score_ts': 0.7601}
{'reviewerID': '_A_mZSqbPJb3sQKMqcqCJg', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'oOLigxeBs5xJ0rt4-CAFmA', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'uzN8LYMbzTjL1_AP53SynQ', 'poss_spam': 0.0001, 'spam': 0.0378, 'spam_score_total': 0.0974, 'not_spam': 0.0001, 'spam_score_ts': 0.1008}
{'reviewerID': 'AIQStrUDl0kA9KxJlU2VNw', 'poss_spam': 0.0001, 'spam': 0.0453, 'spam_score_total': 0.1291, 'not_spam': 0.0001, 'spam_score_ts': 0.1208}
{'reviewerID': 'xeZWq8661yWKwb3mToo8Yg', 'poss_spam': 0.3834, 'spam': 0.0001, 'spam_score_total': 0.1278, 'not_spam': 0.0001, 'spam_score_ts': 0.1278}
{'reviewerID': 'ExageOv0kfZuLjyDUxwDkg', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.0595, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'YVUxUIae-d7qBwsdlbRI0Q', 'poss_spam': 0.194, 'spam': 0.0964, 'spam_score_total': 0.3206, 'not_spam': 0.0001, 'spam_score_ts': 0.3218}
{'reviewerID': '32sxRjdlvBsQRiwuGQUeXQ', 'poss_spam': 0.0001, 'spam': 0.2368, 'spam_score_total': 0.6309, 'not_spam': 0.0001, 'spam_score_ts': 0.6315}
{'reviewerID': 'ZEcn6fTSXpAbJHXT4wb5tQ', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.0507, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'Zsu2Pdu5lIgeX2LFGeIXIg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'Pi57xV3nxFGSbsxt8UH9FA', 'poss_spam': 0.0007, 'spam': 0.0685, 'spam_score_total': 0.061, 'not_spam': 0.0001, 'spam_score_ts': 0.1829}
{'reviewerID': 'eeemUU0oFchyKC4xL2-1pQ', 'poss_spam': 0.0001, 'spam': 0.0237, 'spam_score_total': 0.0638, 'not_spam': 0.0001, 'spam_score_ts': 0.0633}
{'reviewerID': 'mIysRk_cJ5K_BMZ-r06TFw', 'poss_spam': 0.5459, 'spam': 0.0001, 'spam_score_total': 0.182, 'not_spam': 0.0001, 'spam_score_ts': 0.182}
{'reviewerID': '0wYeGjKcNYRNLxIfy8qCIg', 'poss_spam': 0.0001, 'spam': 0.057, 'spam_score_total': 0.1521, 'not_spam': 0.0001, 'spam_score_ts': 0.1521}
{'reviewerID': 'yz8RD1h8OxxWM2rtV64Xbw', 'poss_spam': 0.1891, 'spam': 0.0975, 'spam_score_total': 0.2029, 'not_spam': 0.0001, 'spam_score_ts': 0.3231}
{'reviewerID': 'PMWNrwuvrTwb4robAfoUhw', 'poss_spam': 0.0001, 'spam': 0.0646, 'spam_score_total': 0.1773, 'not_spam': 0.0001, 'spam_score_ts': 0.1722}
{'reviewerID': 'rNeMzCLFzsDIs7lehNVxsA', 'poss_spam': 0.5871, 'spam': 0.0001, 'spam_score_total': 0.1957, 'not_spam': 0.0001, 'spam_score_ts': 0.1957}
{'reviewerID': '-XqT2gb0a54UwQAuSxv9ag', 'poss_spam': 0.0001, 'spam': 0.0993, 'spam_score_total': 0.1608, 'not_spam': 0.0001, 'spam_score_ts': 0.2647}
{'reviewerID': 'Ey_LbvkpsGAECYM_cP_3Jw', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.0508, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'ww8HxfO6u0jFbFCAAndDRA', 'poss_spam': 0.3357, 'spam': 0.0001, 'spam_score_total': 0.1121, 'not_spam': 0.0001, 'spam_score_ts': 0.1122}
{'reviewerID': '8Bx7StPmiE9EQQQJSQz-ww', 'poss_spam': 0.0001, 'spam': 0.0288, 'spam_score_total': 0.0769, 'not_spam': 0.0001, 'spam_score_ts': 0.0769}
{'reviewerID': 'xJDb2X2pxTuH343MW-DVGg', 'poss_spam': 0.0284, 'spam': 0.0634, 'spam_score_total': 0.1786, 'not_spam': 0.0001, 'spam_score_ts': 0.1786}
{'reviewerID': 'tc-BJ8rXZnqLqehveDkNXw', 'poss_spam': 0.0001, 'spam': 0.1146, 'spam_score_total': 0.3057, 'not_spam': 0.0001, 'spam_score_ts': 0.3057}
{'reviewerID': 'shSmIgXxzyO9t4A9J3ClLQ', 'poss_spam': 0.2284, 'spam': 0.0191, 'spam_score_total': 0.127, 'not_spam': 0.0001, 'spam_score_ts': 0.127}
{'reviewerID': 'k4h5VRMWiKzWYPDW1gLj6A', 'poss_spam': 0.0001, 'spam': 0.0592, 'spam_score_total': 0.145, 'not_spam': 0.0001, 'spam_score_ts': 0.1579}
{'reviewerID': 'jx7UAf9PWxf0DRWUoemTVQ', 'poss_spam': 0.0001, 'spam': 0.1737, 'spam_score_total': 0.4633, 'not_spam': 0.0001, 'spam_score_ts': 0.4633}
{'reviewerID': 'tclOqZ44VPNJcrl7bGatRQ', 'poss_spam': 0.0001, 'spam': 0.1149, 'spam_score_total': 0.3064, 'not_spam': 0.0001, 'spam_score_ts': 0.3064}
{'reviewerID': 'B0QGBVCUm54vs_waVzcScA', 'poss_spam': 0.0001, 'spam': 0.2119, 'spam_score_total': 0.5584, 'not_spam': 0.0001, 'spam_score_ts': 0.5651}
{'reviewerID': '7pmlFlxzve-GSJXF3UL0Tg', 'poss_spam': 0.0001, 'spam': 0.0946, 'spam_score_total': 0.2561, 'not_spam': 0.0001, 'spam_score_ts': 0.2524}
{'reviewerID': 'MbGeVeZWu653SR_Gu1FgAw', 'poss_spam': 0.0001, 'spam': 0.1905, 'spam_score_total': 0.3819, 'not_spam': 0.0001, 'spam_score_ts': 0.5081}
{'reviewerID': 'eCcjxh8zjAqn-kZVWZ_HJQ', 'poss_spam': 0.0001, 'spam': 0.3258, 'spam_score_total': 0.8267, 'not_spam': 0.0001, 'spam_score_ts': 0.8688}
{'reviewerID': 'jkxC46D5237iC_91JiuKCQ', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': '71H7sf1m7OwvrCVj13LJAg', 'poss_spam': 0.0001, 'spam': 0.0963, 'spam_score_total': 0.2569, 'not_spam': 0.0001, 'spam_score_ts': 0.2569}
{'reviewerID': 'igYLWWPeNkRIfrWj62pCMg', 'poss_spam': 0.0001, 'spam': 0.05, 'spam_score_total': 0.1333, 'not_spam': 0.0001, 'spam_score_ts': 0.1333}
{'reviewerID': 'yVh0YeisOX26HLPI1ti8Cg', 'poss_spam': 0.2397, 'spam': 0.0863, 'spam_score_total': 0.3019, 'not_spam': 0.0001, 'spam_score_ts': 0.31}
{'reviewerID': 'OAIEusQLaKginR7UGDxTnQ', 'poss_spam': 0.3212, 'spam': 0.0007, 'spam_score_total': 0.1089, 'not_spam': 0.0001, 'spam_score_ts': 0.109}
{'reviewerID': '5MHez38zPIrKAHeExA_0rg', 'poss_spam': 0.0001, 'spam': 0.0641, 'spam_score_total': 0.1709, 'not_spam': 0.0001, 'spam_score_ts': 0.1709}
{'reviewerID': 'PYU074gsxXC4DkabvHsKkQ', 'poss_spam': 0.0001, 'spam': 0.1671, 'spam_score_total': 0.4768, 'not_spam': 0.0001, 'spam_score_ts': 0.4455}
{'reviewerID': 'NYcbSHhwwbMTaEz-hP0KXw', 'poss_spam': 0.1738, 'spam': 0.0312, 'spam_score_total': 0.1428, 'not_spam': 0.0001, 'spam_score_ts': 0.1411}
{'reviewerID': 'Ob_2GHBddQcogXDP_iip4g', 'poss_spam': 0.1971, 'spam': 0.026, 'spam_score_total': 0.045, 'not_spam': 0.0001, 'spam_score_ts': 0.1351}
{'reviewerID': 'PfwqafGkOL9l27c49WGi_A', 'poss_spam': 0.0001, 'spam': 0.0218, 'spam_score_total': 0.0581, 'not_spam': 0.0001, 'spam_score_ts': 0.0581}
{'reviewerID': 'Ql1eg922BG8-JVp_zDFwcg', 'poss_spam': 0.0001, 'spam': 0.2357, 'spam_score_total': 0.6425, 'not_spam': 0.0001, 'spam_score_ts': 0.6286}
{'reviewerID': 'cvUkqIiy81uCn7hj9WGVEw', 'poss_spam': 0.3667, 'spam': 0.0001, 'spam_score_total': 0.1222, 'not_spam': 0.0001, 'spam_score_ts': 0.1222}
{'reviewerID': 'fCfbSWIePPxhgZo11_g5jQ', 'poss_spam': 0.0001, 'spam': 0.0288, 'spam_score_total': 0.0769, 'not_spam': 0.0001, 'spam_score_ts': 0.0769}
{'reviewerID': '3V1lLMUQjg4bjY2_z1H9Pg', 'poss_spam': 0.1296, 'spam': 0.041, 'spam_score_total': 0.1525, 'not_spam': 0.0001, 'spam_score_ts': 0.1525}
{'reviewerID': 'LXGlXvIzoxHVE1dqkih-BQ', 'poss_spam': 0.0001, 'spam': 0.1313, 'spam_score_total': 0.371, 'not_spam': 0.0001, 'spam_score_ts': 0.35}
